FECHA (YYMMDD);HORA (HHMM);;
130112;0700;1,8;
130112;0800;1,9;
130112;0900;1,9;
130112;1000;2,4;
130112;1100;2,5;
130112;1200;2,4;
130112;1300;2,6;
130112;1400;2,4;
130112;1500;2,9;
130112;1600;3,1;
130112;1700;2,7;
130112;1800;1,8;
130112;1900;1,6;
130112;2000;1,4;
130112;2100;1,1;
130112;2200;1,2;
130112;2300;1;
130113;0000;0,599999;
130113;0100;0,9;
130113;0200;0,4;
130113;0300;0,9;
130113;0400;0,799999;
130113;0500;0,799999;
130113;0600;1,1;
130113;0700;0,9;
130113;0800;1;
130113;0900;1,6;
130113;1000;1,3;
130113;1100;2,7;
130113;1200;3,2;
130113;1300;3,8;
130113;1400;4,2;
130113;1500;3,9;
130113;1600;3,7;
130113;1700;3,6;
130113;1800;2,6;
130113;1900;1,9;
130113;2000;1,6;
130113;2100;0,7;
130113;2200;1,3;
130113;2300;1,2;
130114;0000;1,7;
130114;0100;1,8;
130114;0200;1,5;
130114;0300;1,5;
130114;0400;1,4;
130114;0500;0,799999;
130114;0600;0,5;
130114;0700;0,799999;
130114;0800;1,2;
130114;0900;1,7;
130114;1000;2,7;
130114;1100;3,2;
130114;1200;4,2;
130114;1300;4,7;
130114;1400;4;
130114;1500;3,9;
130114;1600;4,39999;
130114;1700;4,3;
130114;1800;3,4;
130114;1900;2,8;
130114;2000;1,5;
130114;2100;1;
130114;2200;0,599999;
130114;2300;0,799999;
130115;0000;1,4;
130115;0100;0,3;
130115;0200;1,3;
130115;0300;1;
130115;0400;0,9;
130115;0500;1,5;
130115;0600;1,2;
130115;0700;1;
130115;0800;1,7;
130115;0900;2,6;
130115;1000;3,6;
130115;1100;4,2;
130115;1200;4,6;
130115;1300;4,5;
130115;1400;4;
130115;1500;2,9;
130115;1600;3;
130115;1700;3,5;
130115;1800;3,5;
130115;1900;3;
130115;2000;1,9;
130115;2100;1,4;
130115;2200;0,599999;
130115;2300;1,5;
130116;0000;1,7;
130116;0100;1,5;
130116;0200;0,3;
130116;0300;0,599999;
130116;0400;1;
130116;0500;0,9;
130116;0600;1,1;
130116;0700;1,1;
130116;0800;1,6;
130116;0900;1,9;
130116;1000;1,9;
130116;1100;1,9;
130116;1200;2,6;
130116;1300;3,6;
130116;1400;4;
130116;1500;4,1;
130116;1600;4,3;
130116;1700;4,1;
130116;1800;3,4;
130116;1900;2,7;
130116;2000;1,9;
130116;2100;1,7;
130116;2200;2,2;
130116;2300;1,7;
130117;0000;1,1;
130117;0100;0,9;
130117;0200;1;
130117;0300;1,2;
130117;0400;1;
130117;0500;1,4;
130117;0600;1,3;
130117;0700;1,8;
130117;0800;2;
130117;0900;1,8;
130117;1000;1,8;
130117;1100;1,7;
130117;1200;1,9;
130117;1300;2,3;
130117;1400;4;
130117;1500;4,5;
130117;1600;4,3;
130117;1700;3,9;
130117;1800;3,4;
130117;1900;3,1;
130117;2000;2,6;
130117;2100;2,2;
130117;2200;2,2;
130117;2300;2,1;
130118;0000;1,7;
130118;0100;1,8;
130118;0200;1,6;
130118;0300;1,5;
130118;0400;1;
130118;0500;1,2;
130118;0600;1,4;
130118;0700;2,1;
130118;0800;2;
130118;0900;2,4;
130118;1000;3;
130118;1100;3;
130118;1200;3,7;
130118;1300;4,5;
130118;1400;4,89999;
130118;1500;4,7;
130118;1600;4,6;
130118;1700;3,9;
130118;1800;3,2;
130118;1900;2,5;
130118;2000;1,9;
130118;2100;2,2;
130118;2200;1,6;
130118;2300;1,3;
130119;0000;1,1;
130119;0100;1,2;
130119;0200;1,7;
130119;0300;1,7;
130119;0400;1,3;
130119;0500;0,9;
130119;0600;0,0999999;
130119;0700;0,5;
130119;0800;1,1;
130119;0900;1,8;
130119;1000;2,1;
130119;1100;2,7;
130119;1200;2,4;
130119;1300;2,7;
130119;1400;2,9;
130119;1500;3,3;
130119;1600;3,3;
130119;1700;3,5;
130119;1800;2,9;
130119;1900;2,4;
130119;2000;2;
130119;2100;1,7;
130119;2200;1;
130119;2300;1,2;
130120;0000;0,7;
130120;0100;1;
130120;0200;0,799999;
130120;0300;0,9;
130120;0400;1,4;
130120;0500;0,9;
130120;0600;0,7;
130120;0700;0,5;
130120;0800;0,5;
130120;0900;1,4;
130120;1000;1,4;
130120;1100;2,5;
130120;1200;2,9;
130120;1300;3,3;
130120;1400;3,6;
130120;1500;4;
130120;1600;4,1;
130120;1700;3,4;
130120;1800;2,9;
130120;1900;2;
130120;2000;1,6;
130120;2100;1,4;
130120;2200;1,4;
130120;2300;1,6;
130121;0000;1,1;
130121;0100;1,2;
130121;0200;1,1;
130121;0300;1,1;
130121;0400;0,799999;
130121;0500;0,599999;
130121;0600;0,5;
130121;0700;0,4;
130121;0800;0,799999;
130121;0900;1,8;
130121;1000;3,4;
130121;1100;3,7;
130121;1200;3,2;
130121;1300;3,3;
130121;1400;2,7;
130121;1500;2,3;
130121;1600;2,3;
130121;1700;2;
130121;1800;2,5;
130121;1900;2,6;
130121;2000;2,5;
130121;2100;2,6;
130121;2200;2;
130121;2300;0,9;
130122;0000;0,599999;
130122;0100;0,7;
130122;0200;0,7;
130122;0300;1,2;
130122;0400;1,1;
130122;0500;1,4;
130122;0600;0,9;
130122;0700;1,3;
130122;0800;1,5;
130122;0900;1,7;
130122;1000;2,1;
130122;1100;2,3;
130122;1200;2,3;
130122;1300;3,4;
130122;1400;4,3;
130122;1500;3,9;
130122;1600;3,7;
130122;1700;3,3;
130122;1800;3,1;
130122;1900;2,4;
130122;2000;2,3;
130122;2100;1,7;
130122;2200;2;
130122;2300;2,5;
130123;0000;2,4;
130123;0100;2,4;
130123;0200;2,4;
130123;0300;2,2;
130123;0400;1,9;
130123;0500;2,4;
130123;0600;1,8;
130123;0700;1,2;
130123;0800;0,7;
130123;0900;1,1;
130123;1000;1,8;
130123;1100;2,6;
130123;1200;3;
130123;1300;4,1;
130123;1400;3,6;
130123;1500;2,5;
130123;1600;2,3;
130123;1700;2,4;
130123;1800;2,3;
130123;1900;1,9;
130123;2000;1,6;
130123;2100;1;
130123;2200;1;
130123;2300;0,9;
130124;0000;1,2;
130124;0100;1,3;
130124;0200;0,9;
130124;0300;0,9;
130124;0400;0,599999;
130124;0500;0,3;
130124;0600;0,4;
130124;0700;0,7;
130124;0800;0,799999;
130124;0900;1,8;
130124;1000;3,1;
130124;1100;3,5;
130124;1200;3,8;
130124;1300;3,3;
130124;1400;4,1;
130124;1500;2,8;
130124;1600;2,4;
130124;1700;2,4;
130124;1800;2,2;
130124;1900;1,4;
130124;2000;1,3;
130124;2100;0,799999;
130124;2200;0,9;
130124;2300;1;
130125;0000;0,7;
130125;0100;0,3;
130125;0200;0,5;
130125;0300;1,2;
130125;0400;1,2;
130125;0500;0,7;
130125;0600;0,799999;
130125;0700;0,599999;
130125;0800;0,9;
130125;0900;1,3;
130125;1000;2,2;
130125;1100;3,1;
130125;1200;3,2;
130125;1300;3,1;
130125;1400;3,5;
130125;1500;4;
130125;1600;3,5;
130125;1700;3,3;
130125;1800;3,1;
130125;1900;2;
130125;2000;1,9;
130125;2100;1,7;
130125;2200;1,7;
130125;2300;1,7;
130126;0000;1,9;
130126;0100;2;
130126;0200;1,5;
130126;0300;0,799999;
130126;0400;0,9;
130126;0500;1;
130126;0600;1,1;
130126;0700;1;
130126;0800;0,9;
130126;0900;1,8;
130126;1000;2,6;
130126;1100;3,2;
130126;1200;3,4;
130126;1300;3,7;
130126;1400;3,5;
130126;1500;3,7;
130126;1600;3,7;
130126;1700;3,6;
130126;1800;3;
130126;1900;2,3;
130126;2000;2;
130126;2100;1;
130126;2200;0,5;
130126;2300;0,0999999;
130127;0000;0,4;
130127;0100;0,4;
130127;0200;0,599999;
130127;0300;1;
130127;0400;1,1;
130127;0500;0,799999;
130127;0600;0,599999;
130127;0700;1,6;
130127;0800;1;
130127;0900;0,7;
130127;1000;1,2;
130127;1100;1,3;
130127;1200;2,5;
130127;1300;3,2;
130127;1400;4,3;
130127;1500;4,39999;
130127;1600;4,1;
130127;1700;3,4;
130127;1800;2,8;
130127;1900;2,7;
130127;2000;1,8;
130127;2100;1,8;
130127;2200;1,1;
130127;2300;1,1;
130128;0000;1,5;
130128;0100;1,3;
130128;0200;0,7;
130128;0300;0,799999;
130128;0400;0,7;
130128;0500;1,4;
130128;0600;1,5;
130128;0700;1;
130128;0800;1,5;
130128;0900;1;
130128;1000;2,7;
130128;1100;3,3;
130128;1200;3,5;
130128;1300;4,8;
130128;1400;5,39999;
130128;1500;5,2;
130128;1600;5;
130128;1700;4,39999;
130128;1800;3,5;
130128;1900;3,5;
130128;2000;2,1;
130128;2100;0,599999;
130128;2200;0,599999;
130128;2300;0,599999;
130129;0000;5;
130129;0100;;
130129;0200;;
130129;0300;;
130129;0400;;
130129;0500;;
130129;0600;;
130129;0700;;
130129;0800;;
130129;0900;;
130129;1000;;
130129;1100;;
130129;1200;;
130129;1300;;
130129;1400;;
130129;1500;5;
130129;1600;5,1;
130129;1700;4,6;
130129;1800;3,6;
130129;1900;2,9;
130129;2000;2,1;
130129;2100;0,599999;
130129;2200;1,3;
130129;2300;1,8;
130130;0000;2,1;
130130;0100;1,3;
130130;0200;0,799999;
130130;0300;1,5;
130130;0400;0,7;
130130;0500;1,2;
130130;0600;0,599999;
130130;0700;1;
130130;0800;1,4;
130130;0900;1,1;
130130;1000;2,1;
130130;1100;2,6;
130130;1200;2,9;
130130;1300;3,7;
130130;1400;4;
130130;1500;4,2;
130130;1600;4;
130130;1700;3,7;
130130;1800;3,2;
130130;1900;2,7;
130130;2000;1,6;
130130;2100;0,9;
130130;2200;0,9;
130130;2300;1,1;
130131;0000;1,1;
130131;0100;1,4;
130131;0200;1,2;
130131;0300;1,4;
130131;0400;0,7;
130131;0500;0,7;
130131;0600;0,9;
130131;0700;0,9;
130131;0800;1,2;
130131;0900;1,2;
130131;1000;1,3;
130131;1100;2;
130131;1200;2,5;
130131;1300;2,9;
130131;1400;3;
130131;1500;3,9;
130131;1600;4,2;
130131;1700;3,3;
130131;1800;3,2;
130131;1900;2,5;
130131;2000;1,8;
130131;2100;1,6;
130131;2200;1,4;
130131;2300;1,3;
130201;0000;3,9;
130201;0100;;
130201;0200;;
130201;0300;;
130201;0400;;
130201;0500;;
130201;0600;;
130201;0700;;
130201;0800;;
130201;0900;;
130201;1000;;
130201;1100;;
130201;1200;;
130201;1300;;
130201;1400;;
130201;1500;4,39999;
130201;1600;4;
130201;1700;3,8;
130201;1800;3,3;
130201;1900;2,5;
130201;2000;1,1;
130201;2100;0,599999;
130201;2200;1,1;
130201;2300;0,7;
130202;0000;1,7;
130202;0100;1,2;
130202;0200;0,3;
130202;0300;0,3;
130202;0400;0,799999;
130202;0500;1,6;
130202;0600;1,2;
130202;0700;0,7;
130202;0800;0,599999;
130202;0900;3,2;
130202;1000;3,2;
130202;1100;3,6;
130202;1200;3,7;
130202;1300;3,9;
130202;1400;2,9;
130202;1500;3,3;
130202;1600;3,8;
130202;1700;3,5;
130202;1800;4;
130202;1900;1,3;
130202;2000;2,8;
130202;2100;3,1;
130202;2200;1;
130202;2300;1,1;
130203;0000;1,2;
130203;0100;1,4;
130203;0200;1,4;
130203;0300;1,8;
130203;0400;0,799999;
130203;0500;1;
130203;0600;0,3;
130203;0700;0,7;
130203;0800;0,9;
130203;0900;1,8;
130203;1000;2,8;
130203;1100;3,4;
130203;1200;2,9;
130203;1300;4;
130203;1400;3,6;
130203;1500;3,3;
130203;1600;3,5;
130203;1700;2,9;
130203;1800;2,1;
130203;1900;1,8;
130203;2000;0,7;
130203;2100;0,799999;
130203;2200;0,2;
130203;2300;0,7;
130204;0000;0,799999;
130204;0100;1,4;
130204;0200;1,4;
130204;0300;1;
130204;0400;1,3;
130204;0500;1,2;
130204;0600;1,3;
130204;0700;1,8;
130204;0800;1,9;
130204;0900;1,9;
130204;1000;2,7;
130204;1100;2,5;
130204;1200;3,5;
130204;1300;4,5;
130204;1400;4,39999;
130204;1500;3,7;
130204;1600;3,6;
130204;1700;3,4;
130204;1800;3,4;
130204;1900;2,6;
130204;2000;1,3;
130204;2100;0,5;
130204;2200;0,599999;
130204;2300;1,1;
130205;0000;1,5;
130205;0100;0,9;
130205;0200;1;
130205;0300;1,1;
130205;0400;1,2;
130205;0500;1;
130205;0600;1,6;
130205;0700;1,6;
130205;0800;1,8;
130205;0900;2;
130205;1000;2,1;
130205;1100;2,6;
130205;1200;3,6;
130205;1300;4,6;
130205;1400;5,2;
130205;1500;3,9;
130205;1600;3,9;
130205;1700;3,6;
130205;1800;2,7;
130205;1900;1,9;
130205;2000;1,5;
130205;2100;0,599999;
130205;2200;0,0999999;
130205;2300;0,599999;
130206;0000;0,799999;
130206;0100;1,6;
130206;0200;1,3;
130206;0300;1,1;
130206;0400;0,7;
130206;0500;0;
130206;0600;0,7;
130206;0700;0,9;
130206;0800;2;
130206;0900;2,3;
130206;1000;3,7;
130206;1100;3,7;
130206;1200;4,3;
130206;1300;4,1;
130206;1400;4,1;
130206;1500;4;
130206;1600;4;
130206;1700;3,3;
130206;1800;2,7;
130206;1900;2,4;
130206;2000;1,6;
130206;2100;1;
130206;2200;0,3;
130206;2300;0,4;
130207;0000;0,3;
130207;0100;0,799999;
130207;0200;0,799999;
130207;0300;0,4;
130207;0400;1;
130207;0500;0,599999;
130207;0600;0,799999;
130207;0700;0,7;
130207;0800;0,5;
130207;0900;2,3;
130207;1000;3,4;
130207;1100;5,1;
130207;1200;5,2;
130207;1300;5,3;
130207;1400;4,7;
130207;1500;4,5;
130207;1600;4,2;
130207;1700;4,1;
130207;1800;3,2;
130207;1900;2,8;
130207;2000;1,8;
130207;2100;0,7;
130207;2200;1;
130207;2300;1,6;
130208;0000;1,9;
130208;0100;2;
130208;0200;1,8;
130208;0300;1,8;
130208;0400;1,3;
130208;0500;1,1;
130208;0600;1,2;
130208;0700;1,7;
130208;0800;2,3;
130208;0900;2,8;
130208;1000;3,5;
130208;1100;3,9;
130208;1200;4,2;
130208;1300;4,5;
130208;1400;4;
130208;1500;3,4;
130208;1600;3,1;
130208;1700;3;
130208;1800;2,2;
130208;1900;1,7;
130208;2000;1,2;
130208;2100;0,3;
130208;2200;0,0999999;
130208;2300;1,1;
130209;0000;1,4;
130209;0100;1;
130209;0200;1,5;
130209;0300;1,8;
130209;0400;1,5;
130209;0500;0,9;
130209;0600;1;
130209;0700;1,5;
130209;0800;2;
130209;0900;2,5;
130209;1000;2,8;
130209;1100;2,5;
130209;1200;3;
130209;1300;3,7;
130209;1400;3,3;
130209;1500;3,6;
130209;1600;3;
130209;1700;2,2;
130209;1800;1,2;
130209;1900;1,1;
130209;2000;0,799999;
130209;2100;1,2;
130209;2200;1;
130209;2300;0,799999;
130210;0000;1;
130210;0100;1;
130210;0200;0,5;
130210;0300;0,799999;
130210;0400;0,3;
130210;0500;0,5;
130210;0600;0,5;
130210;0700;0,2;
130210;0800;1,9;
130210;0900;3,3;
130210;1000;3,3;
130210;1100;2,9;
130210;1200;4,39999;
130210;1300;4,2;
130210;1400;4,5;
130210;1500;4,7;
130210;1600;4,39999;
130210;1700;3,6;
130210;1800;3,5;
130210;1900;2,8;
130210;2000;1,9;
130210;2100;1,2;
130210;2200;0,5;
130210;2300;1,2;
130211;0000;0,599999;
130211;0100;0,2;
130211;0200;1,2;
130211;0300;1,7;
130211;0400;0,799999;
130211;0500;0,799999;
130211;0600;1,2;
130211;0700;0,799999;
130211;0800;1,4;
130211;0900;3,2;
130211;1000;4,1;
130211;1100;4,8;
130211;1200;5,1;
130211;1300;6;
130211;1400;5,6;
130211;1500;5,3;
130211;1600;5,1;
130211;1700;4,6;
130211;1800;3,2;
130211;1900;2,6;
130211;2000;0,799999;
130211;2100;1,4;
130211;2200;1,6;
130211;2300;1,5;
130212;0000;0,599999;
130212;0100;0,7;
130212;0200;1;
130212;0300;0,5;
130212;0400;1,7;
130212;0500;0,7;
130212;0600;0,7;
130212;0700;1,1;
130212;0800;0,9;
130212;0900;2,5;
130212;1000;3,8;
130212;1100;4,2;
130212;1200;4,8;
130212;1300;4,6;
130212;1400;5,89999;
130212;1500;5,7;
130212;1600;4,8;
130212;1700;4,5;
130212;1800;4,5;
130212;1900;4,8;
130212;2000;3,3;
130212;2100;1,8;
130212;2200;1;
130212;2300;1,3;
130213;0000;1;
130213;0100;1,1;
130213;0200;0,599999;
130213;0300;0,7;
130213;0400;0,4;
130213;0500;1,1;
130213;0600;1,1;
130213;0700;1,4;
130213;0800;0,599999;
130213;0900;1,9;
130213;1000;2,2;
130213;1100;3,7;
130213;1200;4,3;
130213;1300;4,39999;
130213;1400;4,89999;
130213;1500;5;
130213;1600;4,5;
130213;1700;4,2;
130213;1800;3,9;
130213;1900;2,6;
130213;2000;0,7;
130213;2100;1,4;
130213;2200;1,2;
130213;2300;0,599999;
130214;0000;0,799999;
130214;0100;1,1;
130214;0200;1,6;
130214;0300;1,5;
130214;0400;0,3;
130214;0500;0,2;
130214;0600;0,799999;
130214;0700;0,9;
130214;0800;0,599999;
130214;0900;1,5;
130214;1000;3,1;
130214;1100;3,3;
130214;1200;4,6;
130214;1300;4,8;
130214;1400;4;
130214;1500;3,7;
130214;1600;2,7;
130214;1700;4,2;
130214;1800;3,7;
130214;1900;2;
130214;2000;1;
130214;2100;1;
130214;2200;1;
130214;2300;1;
130215;0000;1,4;
130215;0100;1,2;
130215;0200;1,1;
130215;0300;1,4;
130215;0400;0,9;
130215;0500;1,5;
130215;0600;1,6;
130215;0700;1,9;
130215;0800;2,2;
130215;0900;2,7;
130215;1000;2,3;
130215;1100;2,3;
130215;1200;4;
130215;1300;4;
130215;1400;4;
130215;1500;4,2;
130215;1600;3,8;
130215;1700;3,6;
130215;1800;3,2;
130215;1900;2,1;
130215;2000;1,2;
130215;2100;0,799999;
130215;2200;1;
130215;2300;1,4;
130216;0000;1,1;
130216;0100;0,799999;
130216;0200;1;
130216;0300;1,2;
130216;0400;0,3;
130216;0500;0,599999;
130216;0600;0,2;
130216;0700;0,2;
130216;0800;1,3;
130216;0900;1,5;
130216;1000;2,1;
130216;1100;2;
130216;1200;3,8;
130216;1300;3,6;
130216;1400;3,6;
130216;1500;3,3;
130216;1600;3,7;
130216;1700;3,1;
130216;1800;2,3;
130216;1900;1,8;
130216;2000;2;
130216;2100;2,1;
130216;2200;2,1;
130216;2300;2,8;
130217;0000;2,3;
130217;0100;1,6;
130217;0200;1,7;
130217;0300;1,7;
130217;0400;2,1;
130217;0500;1,5;
130217;0600;1,2;
130217;0700;2,1;
130217;0800;2,6;
130217;0900;3,3;
130217;1000;3,5;
130217;1100;3,9;
130217;1200;4,5;
130217;1300;4,6;
130217;1400;4,89999;
130217;1500;4,1;
130217;1600;4,3;
130217;1700;4,7;
130217;1800;3,6;
130217;1900;2,6;
130217;2000;1,8;
130217;2100;1,1;
130217;2200;1,3;
130217;2300;0,9;
130218;0000;0,9;
130218;0100;1,2;
130218;0200;1,6;
130218;0300;1,5;
130218;0400;0,2;
130218;0500;0,5;
130218;0600;1,5;
130218;0700;0,799999;
130218;0800;0,599999;
130218;0900;1;
130218;1000;3,9;
130218;1100;4,6;
130218;1200;4,89999;
130218;1300;4,6;
130218;1400;4,5;
130218;1500;4,5;
130218;1600;4,3;
130218;1700;3,9;
130218;1800;3,1;
130218;1900;1,9;
130218;2000;1;
130218;2100;1,4;
130218;2200;1,9;
130218;2300;1,8;
130219;0000;1,3;
130219;0100;0,2;
130219;0200;1,6;
130219;0300;1,8;
130219;0400;0,799999;
130219;0500;2,1;
130219;0600;1,6;
130219;0700;0,5;
130219;0800;1,5;
130219;0900;2,9;
130219;1000;3,9;
130219;1100;3,4;
130219;1200;3,9;
130219;1300;4,5;
130219;1400;4,5;
130219;1500;3,6;
130219;1600;4,3;
130219;1700;3,6;
130219;1800;3,1;
130219;1900;2,9;
130219;2000;1,1;
130219;2100;0,799999;
130219;2200;1;
130219;2300;1,2;
130220;0000;1,6;
130220;0100;0,9;
130220;0200;0,5;
130220;0300;0,2;
130220;0400;0,7;
130220;0500;0,9;
130220;0600;1,1;
130220;0700;0,0999999;
130220;0800;0,9;
130220;0900;2,6;
130220;1000;4;
130220;1100;4,2;
130220;1200;4,7;
130220;1300;5,1;
130220;1400;4,39999;
130220;1500;4,5;
130220;1600;5,3;
130220;1700;3,7;
130220;1800;2,9;
130220;1900;1,6;
130220;2000;0,9;
130220;2100;0,7;
130220;2200;0,7;
130220;2300;1,4;
130221;0000;1,8;
130221;0100;0,9;
130221;0200;0,9;
130221;0300;0,3;
130221;0400;1;
130221;0500;1,1;
130221;0600;0,7;
130221;0700;0,3;
130221;0800;0,5;
130221;0900;1,7;
130221;1000;2,2;
130221;1100;2,1;
130221;1200;3,5;
130221;1300;2,8;
130221;1400;3,6;
130221;1500;4,1;
130221;1600;2,7;
130221;1700;2,7;
130221;1800;2,7;
130221;1900;1,8;
130221;2000;3,2;
130221;2100;1,6;
130221;2200;0,799999;
130221;2300;1,6;
130222;0000;1,3;
130222;0100;1,5;
130222;0200;0,5;
130222;0300;0,2;
130222;0400;0,5;
130222;0500;1;
130222;0600;1,2;
130222;0700;1,3;
130222;0800;1;
130222;0900;2,2;
130222;1000;3,4;
130222;1100;3,7;
130222;1200;4,5;
130222;1300;3,4;
130222;1400;3,2;
130222;1500;3,7;
130222;1600;3,3;
130222;1700;3;
130222;1800;3;
130222;1900;1,9;
130222;2000;0,9;
130222;2100;0,2;
130222;2200;1,4;
130222;2300;1,7;
130223;0000;1,8;
130223;0100;1,1;
130223;0200;1,2;
130223;0300;0,799999;
130223;0400;0,3;
130223;0500;0,799999;
130223;0600;1,3;
130223;0700;1,5;
130223;0800;0,9;
130223;0900;0,9;
130223;1000;2,5;
130223;1100;3,9;
130223;1200;5,39999;
130223;1300;5,3;
130223;1400;4,3;
130223;1500;4,6;
130223;1600;4,7;
130223;1700;5,6;
130223;1800;5,5;
130223;1900;4,2;
130223;2000;2,1;
130223;2100;0,799999;
130223;2200;1,4;
130223;2300;1;
130224;0000;1;
130224;0100;1,3;
130224;0200;1,3;
130224;0300;1;
130224;0400;1,2;
130224;0500;0,5;
130224;0600;0,599999;
130224;0700;0,0999999;
130224;0800;0,7;
